Department,Course,Section,Title,Course Division,Credits,Limit,Enrolled,Start Date,End Date,Offer Days1,Time From1,Time To1,Instructor1,Room Abbreviation1,Room Number1,Campus1,Offer Days2,Time From2,Time To2,Instructor2,Room Abbreviation2,Room Number2,Campus2
EDS,58600,PIF31,Practicum/Clinical Experience,EDUCATION,3,20,1,1/13/2020,5/8/2020,M,4:25PM,6:55PM,Sanders Randy,ROEMR,323,MAIN,,,,,,,
EDS,66300,PIF31,Applied Behavioral Analysis Intensive Practicum III,EDUCATION,3,10,1,1/13/2020,5/8/2020,R,4:25PM,6:55PM,Weber Melissa,ROEMR,202,MAIN,,,,,,,
EDS,67300,PIF31,Applied Behavioral Analysis Practicum III,EDUCATION,3,10,0,1/13/2020,5/8/2020,R,4:25PM,6:55PM,Weber Melissa,ROEMR,202,MAIN,,,,,,,
EDS,67300,PIF32,Applied Behavioral Analysis Practicum III,EDUCATION,3,10,0,1/13/2020,5/8/2020,R,4:25PM,6:55PM,Staff Staff,ROEMR,219,MAIN,,,,,,,
EDS,68300,PIF32,Behavioral Analysis Fieldwork III,EDUCATION,3,10,0,1/13/2020,5/8/2020,R,4:25PM,6:55PM,Weber Melissa,ROEMR,202,MAIN,,,,,,,
EDSBA,51000,29,Concepts and Principles of Behavior Analysis,EDUCATION,3,20,16,1/13/2020,5/8/2020,W,4:25PM,6:55PM,Sanders Randy,ROEMR,323,MAIN,,,,,,,
EDSBA,52000,28,Advanced Research Methods in Behavior Analysis ,EDUCATION,3,20,16,1/13/2020,5/8/2020,W,7:05PM,9:35PM,Gentilini Lara,ROEMR,208,MAIN,,,,,,,
EDSBA,56000,32,Master's Project-Behavior Analysis Program,EDUCATION,3,10,12,1/13/2020,5/8/2020,R,7:05PM,9:35PM,Pavone Maggie,ROEMR,208,MAIN,,,,,,,
EDSBA,56100,PIF31,Behavior Analysis Concentrated Fieldwork I,EDUCATION,3,10,10,1/13/2020,5/8/2020,ARR,,,Pavone Maggie,ARR,ARRANGED,MAIN,,,,,,,
EDSBA,56100,PIF33,Behavior Analysis Concentrated Fieldwork I,EDUCATION,3,10,5,1/13/2020,5/8/2020,ARR,,,Pavone Maggie,ARR,ARRANGED,MAIN,,,,,,,
EDSBA,56300,PIF31,Applied Behavioral Analysis Intensive Practicum III,EDUCATION,3,10,7,1/13/2020,5/8/2020,R,4:25PM,6:55PM,Weber Melissa,ROEMR,202,MAIN,,,,,,,
EDSBA,56300,PIF32,Applied Behavioral Analysis Intensive Practicum III,EDUCATION,3,10,4,1/13/2020,5/8/2020,R,4:25PM,6:55PM,Reza Sadiqa,ROEMR,301,MAIN,,,,,,,
EDSBA,57300,PIF31,Applied Behavior Analysis Practicum III,EDUCATION,3,10,0,1/13/2020,5/8/2020,R,4:25PM,6:55PM,Weber Melissa,ROEMR,202,MAIN,,,,,,,
EDSBA,57300,PIF32,Applied Behavior Analysis Practicum III,EDUCATION,3,10,0,1/13/2020,5/8/2020,R,4:25PM,6:55PM,Staff Staff,ROEMR,213,MAIN,,,,,,,
EDSBA,58100,PIF30,Behavior Analysis Fieldwork I – Distance Learning,EDUCATION,3,10,1,1/13/2020,5/8/2020,ARR,,,Pavone Maggie,ARR,ARRANGED,MAIN,,,,,,,
EDSBA,58100,PIF32,Behavior Analysis Fieldwork I – Distance Learning,EDUCATION,3,10,1,1/13/2020,5/8/2020,ARR,,,Pavone Maggie,ARR,ARRANGED,MAIN,,,,,,,
EDSBA,58300,PIF32,Behavior Analysis Fieldwork III,EDUCATION,3,10,0,1/13/2020,5/8/2020,R,4:25PM,6:55PM,Weber Melissa,ROEMR,202,MAIN,,,,,,,
EDT,50010,OL11,Educational Technology Theory and Practice,EDUCATION,3,20,6,1/13/2020,3/8/2020,ARR,,,Winslow Kevin,ONLIN,ONLINE,ONLINE,,,,,,,
EDT,50030,OL21,Multimedia Applications,EDUCATION,3,23,24,3/16/2020,5/8/2020,ARR,,,Hartman Gina,ONLIN,ONLINE,ONLINE,,,,,,,
EDT,50060,OL21,Ethics and Issues in Educational Technology,EDUCATION,3,23,18,3/16/2020,5/8/2020,ARR,,,Mueller Sherry,ONLIN,ONLINE,ONLINE,,,,,,,
EDT,50070,OL21,Educational Technology Seminar and Project,EDUCATION,3,23,24,3/16/2020,5/8/2020,ARR,,,Winslow Kevin,ONLIN,ONLINE,ONLINE,,,,,,,
EDT,50900,OL11,Innovation Mindset,EDUCATION,3,18,18,1/13/2020,3/8/2020,ARR,,,Thompson Tonya,ONLIN,ONLINE,ONLINE,,,,,,,
EDT,50900,OL21,Innovation Mindset,EDUCATION,3,18,17,3/16/2020,5/8/2020,ARR,,,Thompson Tonya,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,10000,11,Orientation to Educational Experiences,EDUCATION,3,25,24,1/13/2020,5/8/2020,MWF,11:00AM,11:50AM,Levin Kristen,ROEMR,217,MAIN,,,,,,,
EDU,10000,31,Orientation to Educational Experiences,EDUCATION,3,25,21,1/13/2020,5/8/2020,W,7:05PM,9:35PM,Grooms Gwendolyn,ROEMR,201,MAIN,,,,,,,
EDU,11100,HYB01,School Observation,EDUCATION,1,40,41,1/13/2020,5/8/2020,F,8:00AM,8:50AM,Royals Susan,YOUNG,111,MAIN,,,,,,,
EDU,11100,HYB02,School Observation,EDUCATION,1,40,39,1/13/2020,5/8/2020,R,5:00PM,5:50PM,Royals Susan,ROEMR,321,MAIN,,,,,,,
EDU,20200,FLC26,Psychology of Teaching and Learning,EDUCATION,3,25,23,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Hantak Kelly,ROEMR,202,MAIN,,,,,,,
EDU,20200,OL01,Psychology of Teaching and Learning,EDUCATION,3,25,26,1/13/2020,5/8/2020,ARR,,,Bahm Katie,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,20200,OL11,Psychology of Teaching and Learning,EDUCATION,3,25,25,1/13/2020,3/8/2020,ARR,,,Bahm Katie,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,20200,OL21,Psychology of Teaching and Learning,EDUCATION,3,25,20,3/16/2020,5/8/2020,ARR,,,Mrozowicz Elizabeth,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,21501,OL11,Teacher Education Seminar I,EDUCATION,1,50,38,1/13/2020,5/8/2020,ARR,,,Ralston Janette,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,21501,OL12,Teacher Education Seminar I,EDUCATION,1,50,34,1/13/2020,5/8/2020,ARR,,,Ralston Janette,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,24600,OL11,Children's Literature,EDUCATION,3,20,21,1/13/2020,3/8/2020,ARR,,,Wood Tracy,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,27600,HYB01,"Methods of Integrating Art, Music, & Movement in Elem Educ",EDUCATION,3,25,19,1/13/2020,5/8/2020,MWF,9:00AM,9:50AM,Vandergraaf Vanessa,ROEMR,304,MAIN,,,,,,,
EDU,30500,11,Elementary Reading Methods,EDUCATION,3,24,11,1/13/2020,5/8/2020,MW,8:30AM,9:45AM,Wagener Donna,ROEMR,217,MAIN,,,,,,,
EDU,30500,12,Elementary Reading Methods,EDUCATION,3,24,25,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Newman Carrie,ROEMR,217,MAIN,,,,,,,
EDU,30600,1HLF1,Elementary School Language Arts Methods,EDUCATION,3,25,24,1/13/2020,3/8/2020,MWF,10:00AM,11:30AM,Wagener Donna,ROEMR,323,MAIN,,,,,,,
EDU,30710,OL21,Content Literacy for Diverse Learners,EDUCATION,3,20,16,3/16/2020,5/8/2020,ARR,,,Miller Cynthia,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,30900,21,Analysis & Correction of Reading Difficulties,EDUCATION,3,0,17,1/13/2020,5/8/2020,TR,1:30PM,2:55PM,Newman Carrie,ROEMR,217,MAIN,,,,,,,
EDU,30900,BV11,Analysis & Correction of Reading Difficulties,BV-EDUCATION & SOCIAL SCIENCES,3,25,4,1/13/2020,5/8/2020,M,4:25PM,6:55PM,Heavens Patricia,BLV-M,207,BELLEVILLE,,,,,,,
EDU,30999,PIF21,Practicum: Analysis and Correction of Reading Difficulties,EDUCATION,2,0,17,1/13/2020,5/8/2020,TR,3:00PM,4:00PM,Newman Carrie,ROEMR,217,MAIN,,,,,,,
EDU,30999,PIFB1,Practicum: Analysis and Correction of Reading Difficulties,BV-EDUCATION & SOCIAL SCIENCES,2,15,4,1/13/2020,5/8/2020,ARR,,,Heavens Patricia,BELV,BELLEVILLE,BELLEVILLE,,,,,,,
EDU,31200,01,Elementary School Mathematics Methods,EDUCATION,3,25,13,1/13/2020,5/8/2020,T,4:25PM,6:55PM,Sharp Sue,YOUNG,404,MAIN,,,,,,,
EDU,31200,22,Elementary School Mathematics Methods,EDUCATION,3,20,20,1/13/2020,5/8/2020,T,12:30PM,3:00PM,Sharp Sue,ROEMR,201,MAIN,,,,,,,
EDU,31200,SHBV1,Elementary School Mathematics Methods,BV-EDUCATION & SOCIAL SCIENCES,3,25,4,1/13/2020,5/8/2020,R,5:30PM,7:25PM,Gray Tracy,AJDC,100A,BELLEVILLE,,,,,,,
EDU,31300,31,Elementary School Social Studies Methods,EDUCATION,3,20,8,1/13/2020,5/8/2020,M,4:25PM,6:55PM,Nuckolls Dustin,ROEMR,213,MAIN,,,,,,,
EDU,31300,OLB01,Elementary School Social Studies Methods,BV-EDUCATION & SOCIAL SCIENCES,3,25,21,1/13/2020,5/8/2020,ARR,,,Gray Tracy,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,31600,OL11,Language Acquisition and Development for Young Children ,EDUCATION,3,20,26,1/13/2020,3/8/2020,ARR,,,Hantak Kelly,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,31900,11,Elementary School Science Methods,EDUCATION,3,25,23,1/13/2020,5/8/2020,W,1:00PM,3:30PM,Hembrough Suzanne,LARC,207,MAIN,,,,,,,
EDU,31900,SHBV1,Elementary School Science Methods,BV-EDUCATION & SOCIAL SCIENCES,3,20,5,1/13/2020,5/8/2020,R,7:30PM,9:25PM,Gray Tracy,AJDC,100A,BELLEVILLE,,,,,,,
EDU,32100,11,Middle/High School Classroom Teaching and Technology,EDUCATION,3,15,6,1/13/2020,5/8/2020,TR,11:00AM,12:15PM,Levin Kristen,ROEMR,204,MAIN,,,,,,,
EDU,32100,12,Middle/High School Classroom Teaching and Technology,EDUCATION,3,15,13,1/13/2020,5/8/2020,T,4:25PM,6:55PM,Royals Susan,ROEMR,204,MAIN,,,,,,,
EDU,32200,HYB01,Elementary Classroom Teaching & Technology,EDUCATION,3,20,12,1/13/2020,5/8/2020,TR,8:00AM,8:50AM,Byrd Deborah,ROEMR,309,MAIN,,,,,,,
EDU,32200,OL01,Elementary Classroom Teaching & Technology,EDUCATION,3,25,21,1/13/2020,5/8/2020,ARR,,,Lauer Kristina,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,32400,OL11,Assessment of Intellectual Skills,EDUCATION,3,25,10,1/13/2020,3/8/2020,ARR,,,Iborg Diana,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,32500,OL01,Perceptual Motor Develoment,EDUCATION,2,25,19,1/13/2020,5/8/2020,ARR,,,Wood Tracy,ONLIN,ONLINE,MAIN,,,,,,,
EDU,32700,2HLF1,Early Childhood Cognitive Curriculum Concepts,EDUCATION,3,15,7,3/16/2020,5/8/2020,M,5:00PM,7:25PM,Pelot Tracy,ROEMR,202,ONLINE,,,,,,,
EDU,32900,HYB01,Creat Curr Materials Early Chldhd/Early Chdhd Spec Educ Prog,EDUCATION,4,25,14,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Pelot Tracy,LARC,117,MAIN,,,,,,,
EDU,33000,31,Secondary Methods of Teaching Science,EDUCATION,3,25,1,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Hembrough Suzanne,YOUNG,115,MAIN,,,,,,,
EDU,33100,31,Secondary Methods of Teaching Mathematics,EDUCATION,3,15,3,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Winslow Kevin,ROEMR,213,MAIN,,,,,,,
EDU,33400,31,Secondary Methods of Teaching English,EDUCATION,3,15,3,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Canan Donna,ROEMR,310,MAIN,,,,,,,
EDU,33500,31,Secondary Methods of Teaching Social Studies,EDUCATION,3,15,3,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Nuckolls Dustin,ROEMR,303,MAIN,,,,,,,
EDU,33800,31,Secondary Methods of Teaching Music,EDUCATION,3,10,5,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Milligan Phillip,JSCHE,2205,MAIN,,,,,,,
EDU,34000,31,Secondary Methods of Teaching Physical Education,EDUCATION,3,25,3,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Fine Patrick,ROEMR,311,MAIN,,,,,,,
EDU,34100,1HLF1,Education of the Exceptional Child,EDUCATION,3,25,25,1/13/2020,3/8/2020,TR,10:00AM,11:30AM,Watson-Weir Nancy,ROEMR,323,MAIN,,,,,,,
EDU,34100,2HLF1,Education of the Exceptional Child,EDUCATION,3,25,15,3/16/2020,5/8/2020,TR,10:00AM,11:30AM,Watson-Weir Nancy,ROEMR,323,MAIN,,,,,,,
EDU,34100,OL11,Education of the Exceptional Child,EDUCATION,3,25,25,1/13/2020,3/8/2020,ARR,,,Freeman Janis,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,34300,12,Middle/High School Differentiation and Classroom Management,EDUCATION,3,25,14,1/13/2020,5/8/2020,TR,11:00AM,12:15PM,Whitacre Michelle,LARC,117,MAIN,,,,,,,
EDU,34400,11,Elementary School Differentiation and Classroom Management,EDUCATION,3,15,8,1/13/2020,5/8/2020,W,7:05PM,9:35PM,Lauer Kristina,YOUNG,307,MAIN,,,,,,,
EDU,34400,15,Elementary School Differentiation and Classroom Management,EDUCATION,3,25,6,1/13/2020,5/8/2020,TR,9:30AM,10:45AM,Byrd Deborah,ROEMR,309,MAIN,,,,,,,
EDU,34500,OL11,"Childhood Health, Nutrition & Safety",EDUCATION,3,25,27,1/13/2020,3/8/2020,ARR,,,Lee Patricia,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,38000,PIF11,Pre-Student Teaching Practicum,EDUCATION,1,15,9,1/13/2020,5/8/2020,ARR,,,Lauer Kristina,PRACT,PRACTICUM,MAIN,,,,,,,
EDU,38000,PIF12,Pre-Student Teaching Practicum,EDUCATION,1,20,16,1/13/2020,5/8/2020,ARR,,,Whitacre Michelle,PRACT,PRACTICUM,MAIN,,,,,,,
EDU,38000,PIF15,Pre-Student Teaching Practicum,EDUCATION,1,20,7,1/13/2020,5/8/2020,ARR,,,Byrd Deborah,ARR,ARRANGED,MAIN,,,,,,,
EDU,38110,HYB01,LindenTeach Internship,EDUCATION,3,20,8,1/13/2020,5/8/2020,M,4:25PM,6:55PM,Aldridge Amanda,HARMN,145,MAIN,,,,,,,
EDU,38700,OL11,Reading/Writing across Curriculum,EDUCATION,3,22,19,1/13/2020,3/8/2020,ARR,,,Miller Cynthia,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,38800,OL11,Middle School Psychology,EDUCATION,3,25,8,1/13/2020,3/8/2020,ARR,,,Cummins Marcia,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,38910,HYB02,"Middle School Philosophy, Curriculum, and Instruction ",EDUCATION,4,20,3,1/13/2020,5/8/2020,W,4:25PM,6:55PM,Royals Susan,LARC,207,MAIN,,,,,,,
EDU,40400,32,Advanced Measurement and Evaluation to Enhance Learning,EDUCATION,3,25,11,1/13/2020,5/8/2020,T,4:25PM,6:55PM,Muench Paige,ROEMR,217,MAIN,,,,,,,
EDU,40400,OL01,Advanced Measurement and Evaluation to Enhance Learning,EDUCATION,3,20,24,1/13/2020,5/8/2020,ARR,,,Levin Kristen,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,41000,PIFB1,Student Teaching Education,BV-EDUCATION & SOCIAL SCIENCES,12,25,8,1/13/2020,5/8/2020,ARR,,,Ralston Janette,BELV,BELLEVILLE,BELLEVILLE,,,,,,,
EDU,41000,PIFEL,Student Teaching Education,EDUCATION,12,50,23,1/13/2020,5/8/2020,T,4:25PM,6:55PM,Schneider Nancy,HARMN,136,MAIN,,,,,,,
EDU,41000,PIFSE,Student Teaching Education,EDUCATION,12,50,13,1/13/2020,5/8/2020,M,4:25PM,5:55PM,Aldridge Amanda,HARMN,145,MAIN,,,,,,,
EDU,50000,C1F1A,Foundations of K-12 Education,EDUCATION,3,25,13,1/13/2020,5/8/2020,R,8:20PM,9:50PM,Jones Gregory,LARC,05,MAIN,,,,,,,
EDU,50000,OL11,Foundations of K-12 Education,EDUCATION,3,20,5,1/13/2020,3/8/2020,ARR,,,Vandergraaf Vanessa,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,50200,C1F1A,Psychology of Teaching and Learning,EDUCATION,3,25,13,1/13/2020,3/8/2020,R,6:00PM,8:15PM,Jones Gregory,LARC,05,MAIN,,,,,,,
EDU,50200,OL21,Psychology of Teaching and Learning,EDUCATION,3,20,9,3/16/2020,5/8/2020,ARR,,,Bahm Katie,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,50300,HYB11,Elementary Reading Methods,EDUCATION,3,25,6,1/13/2020,3/8/2020,M,7:30PM,9:30PM,Wagener Donna,ROEMR,208,MAIN,,,,,,,
EDU,50500,HYWY,Analysis of Teaching and Learning Behavior,EDUCATION,3,20,13,1/13/2020,5/8/2020,W,4:25PM,6:55PM,Shepherd Joyce,OTCWY,OTC-WAYNESVILLE,EDUC EXTENSION,,,,,,,
EDU,50500,OL11,Analysis of Teaching and Learning Behavior,EDUCATION,3,25,24,1/13/2020,3/8/2020,ARR,,,Wood Tracy,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,50500,OL21,Analysis of Teaching and Learning Behavior,EDUCATION,3,25,11,3/16/2020,5/8/2020,ARR,,,Schneider Nancy,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,50600,HYB11,Elementary School Language Arts Methods,EDUCATION,3,15,2,1/13/2020,3/8/2020,R,6:00PM,7:15PM,Wagener Donna,ROEMR,201,MAIN,,,,,,,
EDU,50710,OL11,Content Literacy for Diverse Learners,EDUCATION,3,25,18,1/13/2020,3/8/2020,ARR,,,Moran Sarah,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,50710,OL21,Content Literacy for Diverse Learners,EDUCATION,3,25,6,3/16/2020,5/8/2020,ARR,,,Whitacre Michelle,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,50900,31,Analysis and Correction of Reading Difficulties,EDUCATION,3,15,14,1/13/2020,5/8/2020,M,4:25PM,6:55PM,Siefert Marion,LARC,214,MAIN,,,,,,,
EDU,50900,BV11,Analysis and Correction of Reading Difficulties,BV-EDUCATION & SOCIAL SCIENCES,3,25,4,1/13/2020,5/8/2020,M,7:05PM,9:35PM,Heavens Patricia,BLV-M,207,BELLEVILLE,,,,,,,
EDU,50999,PIF31,Practicum: Analysis and Correction of Reading Difficulties  ,EDUCATION,2,15,4,1/13/2020,5/8/2020,ARR,,,Siefert Marion,ARR,ARRANGED,MAIN,,,,,,,
EDU,50999,PIFB1,Practicum: Analysis and Correction of Reading Difficulties  ,BV-EDUCATION & SOCIAL SCIENCES,2,25,4,1/13/2020,5/8/2020,ARR,,,Heavens Patricia,BELV,BELLEVILLE,BELLEVILLE,,,,,,,
EDU,51000,HYFS,Conceptualization of Education,EDUCATION,3,20,9,1/13/2020,5/8/2020,T,4:25PM,6:55PM,Caffey Randy,FORSD,FORSYTH SD,EDUC EXTENSION,,,,,,,
EDU,51000,OL11,Conceptualization of Education,EDUCATION,3,25,28,1/13/2020,3/8/2020,ARR,,,Johnson Emilie,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,51010,OL21,Conceptualization of Education for Beginning Teachers,EDUCATION,3,22,8,3/16/2020,5/8/2020,ARR,,,Johnson Emilie,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,51110,OL11,Advanced Educational Psychology,EDUCATION,3,25,23,1/13/2020,3/8/2020,ARR,,,Johnson Emilie,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,51200,HYB01,Elementary Mathematics Methods,EDUCATION,3,15,14,1/13/2020,5/8/2020,R,8:20PM,9:50PM,Tripamer Alex,ROEMR,217,MAIN,,,,,,,
EDU,51200,SHBV1,Elementary Mathematics Methods,BV-EDUCATION & SOCIAL SCIENCES,3,20,7,1/13/2020,5/8/2020,R,5:30PM,7:25PM,Gray Tracy,AJDC,100A,BELLEVILLE,,,,,,,
EDU,51300,OL01,Survey of Gifted and Talented Education,EDUCATION,3,25,7,1/13/2020,5/8/2020,ARR,,,Gismegian Mary,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,51500,OL11,Teacher Education Seminar I,EDUCATION,0,25,6,1/13/2020,5/8/2020,ARR,,,Ralston Janette,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,51600,OL21,Language Acquisition and Development for Young Children,EDUCATION,3,25,14,3/16/2020,5/8/2020,ARR,,,Russ Kathleen,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,51900,2HLF1,Elementary Science Methods,EDUCATION,3,15,8,3/16/2020,5/8/2020,R,6:00PM,8:15PM,Tripamer Alex,ROEMR,217,MAIN,,,,,,,
EDU,51900,SHBV1,Elementary Science Methods,BV-EDUCATION & SOCIAL SCIENCES,3,25,7,1/13/2020,5/8/2020,R,7:30PM,9:25PM,Gray Tracy,AJDC,100A,BELLEVILLE,,,,,,,
EDU,52000,HYSW,Curriculum Analysis and Design,EDUCATION,3,20,9,1/13/2020,5/8/2020,W,7:00PM,9:30PM,Carson Craig,SPRIN,SPRINGFILD SITE,EDUC EXTENSION,,,,,,,
EDU,52000,OL11,Curriculum Analysis and Design,EDUCATION,3,23,23,1/13/2020,3/8/2020,ARR,,,Allison James,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,52000,OL21,Curriculum Analysis and Design,EDUCATION,3,25,18,3/16/2020,5/8/2020,ARR,,,Ponder Stanley,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,52000,OL22,Curriculum Analysis and Design,EDUCATION,3,20,11,3/16/2020,5/8/2020,ARR,,,Nuckolls Dustin,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,52010,OL01,Curriculum Analysis and Design for Gifted Education,EDUCATION,3,20,7,1/13/2020,5/8/2020,ARR,,,Hutcheson Jill,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,52110,C2S1,Middle/High School Classroom Teaching and Technology,EDUCATION,3,20,20,1/13/2020,5/8/2020,R,6:00PM,7:55PM,Scott James,HARMN,217,MAIN,,,,,,,
EDU,52110,OL01,Middle/High School Classroom Teaching and Technology,EDUCATION,3,15,8,1/13/2020,5/8/2020,ARR,,,Allison James,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,52210,31,Elementary Teaching and Technology,EDUCATION,3,20,2,1/13/2020,5/8/2020,W,4:25PM,6:55PM,Lauer Kristina,YOUNG,307,MAIN,,,,,,,
EDU,52210,OL01,Elementary Teaching and Technology,EDUCATION,3,25,10,1/13/2020,5/8/2020,ARR,,,Cypret-Mahach Ronda,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,52300,PIF31,Practicum: Diagnosis of Reading Difficulties,EDUCATION,3,15,11,1/13/2020,5/8/2020,M,7:05PM,9:35PM,Siefert Marion,LARC,214,MAIN,,,,,,,
EDU,52400,OL21,Assessment of Intellectual Skills,EDUCATION,3,25,14,3/16/2020,5/8/2020,ARR,,,Iborg Diana,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,52500,OL21,Introduction to Perceptual and Motor Development,EDUCATION,2,15,6,3/16/2020,5/8/2020,ARR,,,Vandergraaf Vanessa,ONLIN,ONLINE,MAIN,,,,,,,
EDU,52600,PIF31,Practicum: Remediation of Reading Difficulties,EDUCATION,3,10,10,1/13/2020,5/8/2020,M,7:05PM,9:35PM,Siefert Marion,LARC,214,MAIN,,,,,,,
EDU,52700,2HLF1,Concepts of Cognitive Curriculum in Early Childhood Educ.,EDUCATION,3,20,5,3/16/2020,5/8/2020,M,5:00PM,7:25PM,Pelot Tracy,ROEMR,202,MAIN,,,,,,,
EDU,52900,HYBD1,Creat Curr Mat for Early Chldhd/ Early Chldhd Spec Educ Prog,EDUCATION,4,20,2,1/13/2020,5/8/2020,T,5:00PM,7:00PM,Pelot Tracy,LARC,117,MAIN,,,,,,,
EDU,53530,31,Secondary Methods of Teaching Science,EDUCATION,3,15,4,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Hembrough Suzanne,YOUNG,115,MAIN,,,,,,,
EDU,53531,32,Secondary Methods of Teaching Mathematics,EDUCATION,3,15,1,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Winslow Kevin,ROEMR,213,MAIN,,,,,,,
EDU,53532,31,Secondary Methods of Teaching Modern Languages,EDUCATION,3,20,3,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Taylor-Arnold Haydee,ROEMR,301,MAIN,,,,,,,
EDU,53533,31,Secondary Methods of Teaching Art,EDUCATION,3,15,1,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Mincks Leigh,BUTLR,1,MAIN,,,,,,,
EDU,53534,31,Secondary Methods of Teaching English,EDUCATION,3,15,1,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Canan Donna,ROEMR,310,MAIN,,,,,,,
EDU,53535,31,Secondary Methods of Teaching Social Sciences,EDUCATION,3,15,3,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Nuckolls Dustin,ROEMR,303,MAIN,,,,,,,
EDU,53536,31,Secondary Methods of Teaching Business Education,EDUCATION,3,10,4,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Freedline Nadine,ROEMR,217,MAIN,,,,,,,
EDU,53538,31,Secondary Methods of Teaching Music,EDUCATION,3,10,2,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Milligan Phillip,JSCHE,2205,MAIN,,,,,,,
EDU,53540,31,Secondary Methods of Teaching Physical Education,EDUCATION,3,10,3,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Fine Patrick,ROEMR,311,MAIN,,,,,,,
EDU,53541,31,Secondary Methods of Teaching Health Education,EDUCATION,3,15,1,1/13/2020,5/8/2020,T,7:05PM,9:35PM,Fine Patrick,ROEMR,311,MAIN,,,,,,,
EDU,54100,C1F1A,Education of the Exceptional Child,EDUCATION,3,25,16,3/16/2020,5/8/2020,R,6:00PM,8:15PM,Jones Gregory,LARC,05,MAIN,,,,,,,
EDU,54100,OL22,Education of the Exceptional Child,EDUCATION,3,25,4,3/16/2020,5/8/2020,ARR,,,Freeman Janis,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,54200,OL01,Administration and Supervision of Gifted Programs,EDUCATION,3,25,22,1/13/2020,5/8/2020,ARR,,,Skelly Daisy,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,54310,C2S1,Middle/High School Differentiation and Classroom Management,EDUCATION,3,20,19,1/13/2020,5/8/2020,R,8:00PM,9:55PM,Scott James,HARMN,217,MAIN,,,,,,,
EDU,54310,OL01,Middle/High School Differentiation and Classroom Management,EDUCATION,3,15,13,1/13/2020,5/8/2020,ARR,,,Levin Kristen,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,54400,OL01,Meeting the Affective Needs of Gifted Children,EDUCATION,3,20,4,1/13/2020,5/8/2020,ARR,,,Gismegian Mary,ONLIN,ONLINE,ONLINE,,,,,,,
EDU,54410,OL01,Elementary Differentiation and Classroom Management,EDUCATION,3,14,13,1/13/2020,5/8/2020,ARR,,,Cypret-Mahach Ronda,ONLIN,ONLINE,ONLINE,,,,,,,
